City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
398,Tianmen,CN,2022-02-02 16:33:36,30.6516,113.1603,36.0,74,61,5.32
399,Khadyzhensk,RU,2022-02-02 16:33:36,44.4256,39.5319,47.21,74,100,11.86
400,Haines Junction,CA,2022-02-02 16:33:37,60.7522,-137.5108,-4.05,84,100,2.3
401,Santiago,CL,2022-02-02 16:33:03,-33.4569,-70.6483,85.28,37,0,5.75
402,Georgetown,MY,2022-02-02 16:29:05,5.4112,100.3354,81.95,87,20,3.44
403,Behbahan,IR,2022-02-02 16:33:38,30.5959,50.2417,56.52,53,0,6.8
404,Antofagasta,CL,2022-02-02 16:33:38,-23.65,-70.4,75.22,58,2,10.67
405,Ballina,AU,2022-02-02 16:33:39,-28.8667,153.5667,75.38,96,100,8.05
406,Rapid Valley,US,2022-02-02 16:33:39,44.0625,-103.1463,4.86,73,100,5.01
407,Kraksaan,ID,2022-02-02 16:33:39,-7.7585,113.3962,77.74,86,96,2.95
408,Zhigansk,RU,2022-02-02 16:33:40,66.7697,123.3711,-12.82,98,100,1.21
409,Hamilton,US,2022-02-02 16:30:11,39.1834,-84.5333,45.59,93,100,1.01
410,Split,HR,2022-02-02 16:33:41,43.5089,16.4392,53.71,35,0,10.36
411,Dossor,KZ,2022-02-02 16:33:41,47.5272,52.9811,31.05,93,60,10.07
412,Iquitos,PE,2022-02-02 16:32:18,-3.7481,-73.2472,87.84,66,75,3.44
413,Xining,CN,2022-02-02 16:34:42,36.6167,101.7667,14.0,65,41,2.26
414,Bolshevik,BY,2022-02-02 16:34:42,54.0065,27.5692,28.02,97,100,8.08
415,Pecos,US,2022-02-02 16:34:42,31.4229,-103.4932,42.89,45,75,9.22
416,Quelimane,MZ,2022-02-02 16:34:43,-17.8786,36.8883,84.15,74,20,9.22
417,Gizo,SB,2022-02-02 16:34:43,-8.103,156.8419,81.9,79,100,14.7
418,Alindao,CF,2022-02-02 16:34:44,5.0267,21.2088,86.11,21,11,1.57
419,Salinopolis,BR,2022-02-02 16:34:44,-0.6136,-47.3561,79.99,82,87,12.93
420,Shelburne,CA,2022-02-02 16:31:26,44.0787,-80.2041,35.49,92,100,1.7
421,Slave Lake,CA,2022-02-02 16:34:45,55.2834,-114.769,-25.62,68,0,5.75
422,Villazon,BO,2022-02-02 16:34:45,-22.0866,-65.5942,59.04,48,64,6.87
423,Rovaniemi,FI,2022-02-02 16:34:46,66.5,25.7167,13.41,92,100,6.91
424,Kupang,ID,2022-02-02 16:34:11,-10.1667,123.5833,78.8,81,48,7.4
425,Capoterra,IT,2022-02-02 16:34:46,39.1763,8.9718,58.78,69,20,16.11
426,Brae,GB,2022-02-02 16:34:47,60.3964,-1.353,44.51,90,100,8.1
427,Leningradskiy,RU,2022-02-02 16:34:47,69.3833,178.4167,-12.84,96,35,10.85
428,Bandarbeyla,SO,2022-02-02 16:34:48,9.4942,50.8122,76.33,71,60,17.6
429,Marzuq,YE,2022-02-02 16:34:48,14.4,46.4667,70.23,47,52,2.51
430,Tiszakarad,HU,2022-02-02 16:34:49,48.2,21.7167,37.31,98,98,4.38
431,Vardo,NO,2022-02-02 16:34:49,70.3705,31.1107,44.8,74,75,18.41
432,Manokwari,ID,2022-02-02 16:34:50,-0.8667,134.0833,76.68,85,99,5.19
433,Snezhnogorsk,RU,2022-02-02 16:34:50,69.1933,33.2531,-2.42,97,100,0.76
434,Bang Saphan,TH,2022-02-02 16:34:51,11.2126,99.5117,75.45,86,5,0.47
435,Betma,IN,2022-02-02 16:34:51,22.6833,75.6167,66.42,48,0,0.0
436,Chioggia,IT,2022-02-02 16:34:51,45.2256,12.2889,53.49,69,0,2.28
437,Stornoway,GB,2022-02-02 16:34:52,58.2093,-6.3865,48.16,94,75,5.01
438,Gobabis,NA,2022-02-02 16:34:52,-22.45,18.9667,66.54,77,99,6.58
439,Gaffney,US,2022-02-02 16:34:53,35.0718,-81.6498,48.47,59,98,2.46
440,Izvoru Crisului,RO,2022-02-02 16:34:54,46.8333,23.1,28.33,94,94,3.8
441,Fuzhou,CN,2022-02-02 16:30:09,26.0614,119.3061,48.09,95,100,1.41
442,Agropoli,IT,2022-02-02 16:34:54,40.3469,14.9966,53.87,59,0,2.64
443,Hagi,JP,2022-02-02 16:34:55,34.4,131.4167,33.85,57,57,9.1
444,Yeniseysk,RU,2022-02-02 16:34:56,58.4497,92.1703,10.8,96,99,4.27
445,Wagar,SD,2022-02-02 16:34:56,16.1525,36.2032,84.24,28,17,8.34
446,Cap-Chat,CA,2022-02-02 16:34:56,49.1001,-66.6821,26.6,74,98,11.5
447,Richards Bay,ZA,2022-02-02 16:31:32,-28.783,32.0377,79.09,77,23,15.88
448,Bejar,ES,2022-02-02 16:34:57,40.3864,-5.7634,60.94,64,1,1.88
449,Payakumbuh,ID,2022-02-02 16:34:57,-0.2202,100.6308,70.05,99,99,0.31
450,Maryborough,AU,2022-02-02 16:34:58,-25.5333,152.7,74.77,96,100,0.36
451,Berdigestyakh,RU,2022-02-02 16:34:58,62.0989,126.6992,-14.1,97,100,5.17
452,Kutum,SD,2022-02-02 16:34:58,14.2,24.6667,73.02,18,2,8.34
453,Kahului,US,2022-02-02 16:33:35,20.8947,-156.47,67.68,81,20,5.75
454,Bosaso,SO,2022-02-02 16:34:59,11.2842,49.1816,75.67,70,55,6.76
455,Denizli,TR,2022-02-02 16:31:15,37.8402,29.0698,50.85,98,100,6.62
456,Kayes,ML,2022-02-02 16:34:59,14.0,-11.0,95.25,5,3,14.03
457,Alyangula,AU,2022-02-02 16:35:00,-13.8483,136.4192,80.47,89,100,6.91
458,Mariental,NA,2022-02-02 16:35:00,-24.6333,17.9667,77.97,55,87,13.98
459,College,US,2022-02-02 16:35:01,64.8569,-147.8028,-32.85,67,0,0.0
460,Lahaina,US,2022-02-02 16:35:57,20.8783,-156.6825,67.64,74,1,5.86
461,Yerazgavors,AM,2022-02-02 16:36:02,40.7,43.75,32.38,80,20,2.3
462,Norman Wells,CA,2022-02-02 16:31:53,65.282,-126.8329,-36.36,67,75,2.3
463,Deputatskiy,RU,2022-02-02 16:36:03,69.3,139.9,-18.85,95,92,5.79
464,Le Vauclin,MQ,2022-02-02 16:36:03,14.5452,-60.8388,86.05,62,20,14.97
465,Sambava,MG,2022-02-02 16:36:03,-14.2667,50.1667,78.87,77,98,6.51
466,Ponta Delgada,PT,2022-02-02 16:36:04,37.7333,-25.6667,64.51,67,20,9.22
467,Henderson,US,2022-02-02 16:31:41,36.0397,-114.9819,44.37,23,0,18.41
468,Nagato,JP,2022-02-02 16:36:05,34.3833,131.2,42.71,56,65,9.1
469,Stare Mesto,CZ,2022-02-02 16:36:06,50.087,14.4202,42.48,70,75,14.0
470,Tabuk,PH,2022-02-02 16:36:06,17.4189,121.4443,66.96,86,14,3.85
471,Isilkul,RU,2022-02-02 16:32:16,54.9109,71.2728,16.21,88,100,8.32
472,Kungurtug,RU,2022-02-02 16:36:07,50.5994,97.5228,-14.17,96,61,1.86
473,Nyurba,RU,2022-02-02 16:36:07,63.2842,118.3319,-33.02,100,55,3.38
474,Puerto Escondido,MX,2022-02-02 16:34:39,15.85,-97.0667,82.8,53,0,6.33
475,General Pico,AR,2022-02-02 16:31:23,-35.6566,-63.7568,86.63,42,100,7.74
476,Nacala,MZ,2022-02-02 16:36:08,-14.5428,40.6728,77.67,86,32,5.39
477,Tigil,RU,2022-02-02 16:33:11,57.8,158.6667,11.43,97,94,3.56
478,Izacic,BA,2022-02-02 16:36:09,44.875,15.7819,33.55,79,21,1.39
479,Bontang,ID,2022-02-02 16:36:09,0.1333,117.5,78.66,83,96,11.45
480,Ziro,IN,2022-02-02 16:36:10,27.6333,93.8333,34.7,93,65,1.28
481,Baoning,CN,2022-02-02 16:36:11,25.3378,110.026,39.06,93,75,4.47
482,Raga,SS,2022-02-02 16:36:11,8.4596,25.678,81.99,19,46,4.36
483,Coffs Harbour,AU,2022-02-02 16:36:12,-30.3,153.1333,74.14,96,40,13.8
484,Lavrentiya,RU,2022-02-02 16:36:12,65.5833,-171.0,-1.98,77,1,17.36
485,Pacific Grove,US,2022-02-02 16:32:11,36.6177,-121.9166,55.35,40,0,1.01
486,Ekhabi,RU,2022-02-02 16:36:12,53.5102,142.9671,-0.26,92,100,25.52
487,Porto Santo,PT,2022-02-02 16:36:13,33.072,-16.3415,66.31,88,40,10.36
488,Molina,CL,2022-02-02 16:36:13,-35.1167,-71.2833,76.73,41,0,3.44
489,La Seyne-Sur-Mer,FR,2022-02-02 16:36:14,43.0982,5.8847,67.05,48,3,7.0
490,Kuala Terengganu,MY,2022-02-02 16:36:14,5.3302,103.1408,80.55,89,40,5.75
491,Toamasina,MG,2022-02-02 16:36:15,-18.1667,49.3833,82.4,69,40,13.8
492,Daru,PG,2022-02-02 16:36:15,-9.0763,143.2092,74.32,87,100,6.31
493,Aitape,PG,2022-02-02 16:36:16,-3.1374,142.3475,77.72,82,100,2.28
494,Tres Passos,BR,2022-02-02 16:36:16,-27.4556,-53.9319,101.52,15,1,0.81
495,Saint-Pierre,RE,2022-02-02 16:36:17,-21.3393,55.4781,80.28,89,75,39.12
496,Zyryanka,RU,2022-02-02 16:36:17,65.75,150.85,-25.83,100,25,1.34
497,Teguldet,RU,2022-02-02 16:36:18,57.3064,88.1667,10.92,98,97,3.56
498,Portland,US,2022-02-02 16:33:49,45.5234,-122.6762,41.83,95,100,1.01
499,Mandalgovi,MN,2022-02-02 16:36:19,45.7625,106.2708,0.88,73,0,9.93
500,Perth,AU,2022-02-02 16:33:32,-31.9333,115.8333,83.08,29,0,19.57
501,Laguna,US,2022-02-02 16:32:36,38.421,-121.4238,54.05,48,0,8.99
502,Moengo,SR,2022-02-02 16:36:20,5.6167,-54.4,84.85,60,74,6.58
503,Morondava,MG,2022-02-02 16:37:20,-20.2833,44.2833,83.91,77,58,8.61
504,Roshchino,RU,2022-02-02 16:37:21,60.2519,29.6085,22.24,98,97,3.56
505,Ancud,CL,2022-02-02 16:37:21,-41.8697,-73.8203,73.22,71,98,6.62
506,Sao Gabriel Da Cachoeira,BR,2022-02-02 16:37:22,-0.1303,-67.0892,85.8,74,40,2.3
507,Sur,OM,2022-02-02 16:37:22,22.5667,59.5289,73.8,57,0,17.85
508,Portobelo,PA,2022-02-02 16:37:23,9.55,-79.65,90.86,59,27,7.18
509,Ketchikan,US,2022-02-02 16:36:59,55.3422,-131.6461,37.38,86,100,9.22
510,Kaeo,NZ,2022-02-02 16:37:23,-35.1,173.7833,70.32,91,100,8.16
511,El Paso,US,2022-02-02 16:33:15,31.8001,-106.2005,54.66,31,75,8.05
512,The Valley,AI,2022-02-02 16:37:24,18.217,-63.0578,85.86,74,40,13.8
513,Pochutla,MX,2022-02-02 16:37:25,15.7432,-96.4661,85.82,36,0,7.16
514,Jardim,BR,2022-02-02 16:37:25,-21.4803,-56.1381,86.7,54,100,2.86
515,Yabelo,ET,2022-02-02 16:37:25,4.8833,38.0833,69.3,34,100,9.24
516,Manado,ID,2022-02-02 16:37:26,1.487,124.8455,74.17,100,40,3.44
517,Cabedelo,BR,2022-02-02 16:37:26,-6.9811,-34.8339,88.47,63,87,12.66
518,Puro,PH,2022-02-02 16:37:27,12.4841,123.3827,76.15,89,87,10.22
519,Pemba,MZ,2022-02-02 16:37:28,-12.974,40.5178,84.9,89,20,11.5
520,Port Moresby,PG,2022-02-02 16:37:28,-9.4431,147.1797,74.91,84,100,11.7
521,Porto Nacional,BR,2022-02-02 16:37:28,-10.7081,-48.4172,87.8,55,27,1.99
522,Qandala,SO,2022-02-02 16:37:29,11.472,49.8728,75.54,69,8,6.89
523,Kontagora,NG,2022-02-02 16:37:29,10.3999,5.4695,89.47,9,100,4.52
524,Vila,PT,2022-02-02 16:37:30,42.0304,-8.1588,56.34,72,4,2.86
525,Bull Savanna,JM,2022-02-02 16:37:30,17.8868,-77.5902,80.55,58,0,11.34
526,Itapora,BR,2022-02-02 16:37:31,-22.0799,-54.7874,80.49,80,91,7.34
527,Tulu Bolo,ET,2022-02-02 16:37:32,8.6667,38.2167,63.81,47,89,11.79
528,Byron Bay,AU,2022-02-02 16:37:32,-28.65,153.6167,78.75,96,100,4.83
529,Bud,US,2022-02-02 16:37:33,39.447,-86.1758,44.69,97,100,9.15
530,Wad Rawah,SD,2022-02-02 16:37:33,15.1603,33.1397,79.61,14,33,8.34
531,Turbat,PK,2022-02-02 16:37:33,26.0023,63.044,66.58,27,0,36.24
532,Panguna,PG,2022-02-02 16:37:34,-6.3164,155.4848,68.94,95,100,1.95
533,Vila Franca Do Campo,PT,2022-02-02 16:37:35,37.7167,-25.4333,64.2,71,21,11.61
534,Aswan,EG,2022-02-02 16:37:35,24.0934,32.907,69.1,32,0,8.05
535,Stromness,GB,2022-02-02 16:37:36,58.965,-3.296,46.36,91,100,19.42
536,Sangar,RU,2022-02-02 16:33:14,63.9242,127.4739,-19.86,98,100,2.89
537,Klyuchi,RU,2022-02-02 16:37:36,52.2667,79.1667,-1.46,100,74,2.62
538,Tromso,NO,2022-02-02 16:37:36,69.6496,18.957,14.02,79,0,3.44
539,Bukama,CD,2022-02-02 16:32:51,-9.2,25.85,71.62,93,98,1.95
540,Novoagansk,RU,2022-02-02 16:37:37,61.9449,76.6625,4.84,97,83,7.78
541,Khulo,GE,2022-02-02 16:37:38,41.644,42.3129,42.73,83,97,7.02
542,Omsk,RU,2022-02-02 16:37:38,55.0,73.4,15.69,86,0,8.95
543,San Rafael Del Sur,NI,2022-02-02 16:37:39,11.8485,-86.4384,81.57,43,3,12.73
544,Gracac,HR,2022-02-02 16:37:39,44.3006,15.8547,42.55,79,4,6.31
545,Erzin,TR,2022-02-02 16:37:40,36.9559,36.2,50.52,78,100,9.71
546,Noumea,NC,2022-02-02 16:37:40,-22.2763,166.4572,71.58,85,89,8.66
547,Digha,IN,2022-02-02 16:37:41,21.6833,87.55,71.19,72,0,7.78
548,Nome,US,2022-02-02 16:34:35,64.5011,-165.4064,12.27,58,0,36.82
549,Makakilo City,US,2022-02-02 16:37:41,21.3469,-158.0858,71.92,77,0,6.91
550,Pringsewu,ID,2022-02-02 16:38:42,-5.3582,104.9744,74.17,91,99,2.13
551,Sokoto,NG,2022-02-02 16:38:42,13.0609,5.239,80.46,7,12,7.65
552,Nizhnekamsk,RU,2022-02-02 16:38:43,55.6366,51.8245,27.39,92,0,8.95
553,Keti Bandar,PK,2022-02-02 16:38:43,24.1447,67.4497,76.05,51,1,21.5
554,Thiers,FR,2022-02-02 16:38:43,45.8333,3.5,52.12,96,100,2.21
555,Roald,NO,2022-02-02 16:38:44,62.5833,6.1333,35.91,86,75,18.41
556,Swellendam,ZA,2022-02-02 16:38:44,-34.0226,20.4417,79.18,70,69,12.66
557,Aborlan,PH,2022-02-02 16:38:45,9.4352,118.5492,77.25,90,56,7.99
558,Hammerfest,NO,2022-02-02 16:38:46,70.6634,23.6821,24.53,73,0,3.44
559,Atasu,KZ,2022-02-02 16:38:46,48.6814,71.6433,11.62,85,100,5.23
560,Manga,BF,2022-02-02 16:38:46,11.6636,-1.0731,87.75,4,2,10.36
561,Taitung,TW,2022-02-02 16:38:47,22.7583,121.1444,68.23,85,70,6.93
562,Kirakira,SB,2022-02-02 16:38:47,-10.4544,161.9205,79.43,84,100,5.7
563,Myitkyina,MM,2022-02-02 16:38:48,25.3833,97.4,51.71,92,8,3.69
564,Constitucion,CL,2022-02-02 16:38:48,-35.3333,-72.4167,67.51,64,3,8.23
565,Alofi,NU,2022-02-02 16:38:49,-19.0595,-169.9187,73.29,94,88,2.3
566,Tapes,BR,2022-02-02 16:38:49,-30.6733,-51.3958,83.82,54,1,7.9
567,Asau,RO,2022-02-02 16:38:50,46.4333,26.4,34.72,88,97,5.97
568,Da Lat,VN,2022-02-02 16:38:50,11.9465,108.4419,57.88,90,61,2.15
569,Griffith,US,2022-02-02 16:38:51,41.5284,-87.4237,27.63,92,100,3.0
570,Guaranda,EC,2022-02-02 16:38:51,-1.6,-79.0,62.91,68,26,7.61
571,Poum,NC,2022-02-02 16:38:51,-20.2333,164.0167,79.29,76,1,12.24
572,Basco,PH,2022-02-02 16:38:52,20.4487,121.9702,74.61,73,71,13.78
573,Monrovia,LR,2022-02-02 16:38:52,6.3005,-10.7969,91.17,67,54,12.59
574,Taonan,CN,2022-02-02 16:38:53,45.3333,122.7833,-8.7,88,12,4.76
575,Beipiao,CN,2022-02-02 16:38:53,41.7919,120.7792,1.0,88,2,3.11
576,Straumen,NO,2022-02-02 16:38:54,63.8709,11.2999,23.0,89,100,4.9
577,El Jicaro,GT,2022-02-02 16:38:55,14.9167,-89.9,83.73,39,0,1.88
578,Constantine,DZ,2022-02-02 16:38:55,36.365,6.6147,54.81,50,40,20.71
579,Ipixuna,BR,2022-02-02 16:38:56,-1.7625,-48.8043,85.95,72,94,2.68
580,Batticaloa,LK,2022-02-02 16:38:56,7.7102,81.6924,76.93,70,6,6.96
581,Trincomalee,LK,2022-02-02 16:36:15,8.5711,81.2335,78.03,68,5,10.33
582,Deniliquin,AU,2022-02-02 16:38:05,-35.5333,144.9667,53.01,58,0,15.05
583,Sivaki,RU,2022-02-02 16:38:57,52.6333,126.75,-9.11,89,17,8.32
584,Hay River,CA,2022-02-02 16:38:57,60.8156,-115.7999,-22.04,76,20,3.44
585,Vanavara,RU,2022-02-02 16:38:58,60.34,102.2797,-12.89,100,87,2.75
586,Svirstroy,RU,2022-02-02 16:38:58,60.7999,33.7248,11.23,99,100,1.59
587,Palana,RU,2022-02-02 16:38:58,59.1167,159.9667,15.06,87,100,15.41
588,Smidovich,RU,2022-02-02 16:38:59,48.6,133.8167,-24.02,100,71,3.04
589,Sovetskiy,RU,2022-02-02 16:38:59,61.3614,63.5842,22.24,97,100,4.54
590,Bereda,ES,2022-02-02 16:39:00,43.2686,-7.5406,60.55,71,32,0.67
591,Hargeysa,SO,2022-02-02 16:39:00,9.56,44.065,63.41,78,100,13.51
592,Meadow Lake,US,2022-02-02 16:39:01,34.8014,-106.5436,37.35,72,100,11.86
593,Punto Fijo,VE,2022-02-02 16:39:01,11.6956,-70.1996,83.48,62,62,24.72
594,Naryan-Mar,RU,2022-02-02 16:39:01,67.6713,53.087,8.74,96,100,9.01
595,Goderich,CA,2022-02-02 16:35:21,43.7501,-81.7165,33.21,93,100,5.75
596,Dekalb,US,2022-02-02 16:40:02,33.7504,-84.2333,51.8,64,100,4.61
597,Bondo,CD,2022-02-02 16:40:02,3.8146,23.6866,82.18,32,35,1.61
598,Hurricane,US,2022-02-02 16:40:03,37.1753,-113.2899,35.94,27,0,17.16
